entity_id,name,country_iso3,entity_type,sector_code,influence_score,rank,revenue_usd,employee_count,years_active
sec:0001083522,JONES SODA CO.,USA,company,,,952.0,,,
sec:0001953988,Helio Corp /FL/,USA,company,,,952.0,,,
sec:0001391933,"QUAINT OAK BANCORP, INC.",USA,company,,,952.0,,,
sec:0001213809,DYADIC INTERNATIONAL INC,USA,company,,,952.0,,,
sec:0001649989,"Outlook Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001802457,"Origin Materials, Inc.",USA,company,,,952.0,,,
sec:0001275477,"BIMINI CAPITAL MANAGEMENT, INC.",USA,company,,,952.0,,,
sec:0000025895,CROWN CRAFTS INC,USA,company,,,952.0,,,
sec:0001602842,Orion Digital Corp.,USA,company,,,952.0,,,
sec:0002078149,"Veri MedTech Holdings, Inc.",USA,company,,,952.0,,,
sec:0001002366,Gitennes Exploration Inc.,USA,company,,,952.0,,,
sec:0001368845,TINKA RESOURCES Ltd,USA,company,,,952.0,,,
sec:0001117057,Planet Green Holdings Corp.,USA,company,,,952.0,,,
sec:0001746119,Vanguard Green Investment Ltd,USA,company,,,952.0,,,
sec:0001821468,17 Education & Technology Group Inc.,USA,company,,,952.0,,,
sec:0000880406,"Herzfeld Credit Income Fund, Inc",USA,company,,,952.0,,,
sec:0001819493,"Xos, Inc.",USA,company,,,952.0,,,
sec:0001419336,Appia Rare Earths & Uranium Corp.,USA,company,,,952.0,,,
sec:0001785424,"Katapult Holdings, Inc.",USA,company,,,952.0,,,
sec:0001432588,BAYHORSE SILVER INC.,USA,company,,,952.0,,,
sec:0001096296,MINERALRITE Corp,USA,company,,,952.0,,,
sec:0001005516,BOS BETTER ONLINE SOLUTIONS LTD,USA,company,,,952.0,,,
sec:0001083743,"Flux Power Holdings, Inc.",USA,company,,,952.0,,,
sec:0001934945,Trailblazer Merger Corp I,USA,company,,,952.0,,,
sec:0002046656,Happy City Holdings Ltd,USA,company,,,952.0,,,
sec:0001512922,"PetVivo Holdings, Inc.",USA,company,,,952.0,,,
sec:0001966750,Zhibao Technology Inc.,USA,company,,,952.0,,,
sec:0002013807,Foxx Development Holdings Inc.,USA,company,,,952.0,,,
sec:0000833021,MFS INTERMEDIATE HIGH INCOME FUND,USA,company,,,952.0,,,
sec:0001610820,BriaCell Therapeutics Corp.,USA,company,,,952.0,,,
sec:0001643154,"iANTHUS CAPITAL HOLDINGS, INC.",USA,company,,,952.0,,,
sec:0001903392,ClimateRock,USA,company,,,952.0,,,
sec:0001883437,Epsium Enterprise Ltd,USA,company,,,952.0,,,
sec:0001563665,"Harvard Apparatus Regenerative Technology, Inc.",USA,company,,,952.0,,,
sec:0001158780,Pluri Inc.,USA,company,,,952.0,,,
sec:0001998056,Premium Catering (Holdings) Ltd,USA,company,,,952.0,,,
sec:0000101295,UNITED GUARDIAN INC,USA,company,,,952.0,,,
sec:0001140215,"REED'S, INC.",USA,company,,,952.0,,,
sec:0001846715,Eco Wave Power Global AB (publ),USA,company,,,952.0,,,
sec:0000872699,KLONDIKE GOLD CORP /FI,USA,company,,,952.0,,,
sec:0001817740,Austin Gold Corp.,USA,company,,,952.0,,,
sec:0001997296,Medicus Pharma Ltd.,USA,company,,,952.0,,,
sec:0001877778,"Thiogenesis Therapeutics, Corp.",USA,company,,,952.0,,,
sec:0001995075,Megan Holdings Ltd.,USA,company,,,952.0,,,
sec:0001828185,Barinthus Biotherapeutics plc.,USA,company,,,952.0,,,
sec:0001877971,POMDOCTOR Ltd,USA,company,,,952.0,,,
sec:0001392694,"SurgePays, Inc.",USA,company,,,952.0,,,
sec:0000719733,KEY TRONIC CORP,USA,company,,,952.0,,,
sec:0000839087,VASO Corp,USA,company,,,952.0,,,
sec:0001937441,Ambipar Emergency Response,USA,company,,,952.0,,,
sec:0001065078,"NETWORK-1 TECHNOLOGIES, INC.",USA,company,,,952.0,,,
sec:0001682639,"HYPERION DEFI, INC.",USA,company,,,952.0,,,
sec:0001009922,NXT Energy Solutions Inc.,USA,company,,,952.0,,,
sec:0001858994,Regency Silver Corp.,USA,company,,,952.0,,,
sec:0001335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",USA,company,,,952.0,,,
sec:0001089815,Elite Health Systems Inc.,USA,company,,,952.0,,,
sec:0001071840,"SolarWindow Technologies, Inc.",USA,company,,,952.0,,,
sec:0001113313,ARVANA INC,USA,company,,,952.0,,,
sec:0001106213,SEAFARER EXPLORATION CORP,USA,company,,,952.0,,,
sec:0001297937,"PARKS AMERICA, INC",USA,company,,,952.0,,,
sec:0001792941,Genvor Inc,USA,company,,,952.0,,,
sec:0001549084,"EKSO BIONICS HOLDINGS, INC.",USA,company,,,952.0,,,
sec:0001657214,International Land Alliance Inc.,USA,company,,,952.0,,,
sec:0001899005,Beamr Imaging Ltd.,USA,company,,,952.0,,,
sec:0001946021,Horizon Space Acquisition I Corp.,USA,company,,,952.0,,,
sec:0001350102,"Ascent Solar Technologies, Inc.",USA,company,,,952.0,,,
sec:0001489300,Zhanling International Ltd,USA,company,,,952.0,,,
sec:0001708599,"Serina Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0000083350,RESERVE PETROLEUM CO,USA,company,,,952.0,,,
sec:0001990950,Semilux International Ltd.,USA,company,,,952.0,,,
sec:0002011458,Zenta Group Co Ltd,USA,company,,,952.0,,,
sec:0001544770,BONTERRA RESOURCES INC.,USA,company,,,952.0,,,
sec:0001837607,"AEON Biopharma, Inc.",USA,company,,,952.0,,,
sec:0001724542,CLPS Inc,USA,company,,,952.0,,,
sec:0000351998,DATA I/O CORP,USA,company,,,952.0,,,
sec:0001056285,"BRAND HOUSE COLLECTIVE, INC.",USA,company,,,952.0,,,
sec:0001837493,Inspira Technologies OXY B.H.N. Ltd,USA,company,,,952.0,,,
sec:0001679628,"JUPITER NEUROSCIENCES, INC.",USA,company,,,952.0,,,
sec:0001698530,"EXICURE, INC.",USA,company,,,952.0,,,
sec:0001595527,American Strategic Investment Co.,USA,company,,,952.0,,,
sec:0000899782,NUVEEN MISSOURI QUALITY MUNICIPAL INCOME FUND,USA,company,,,952.0,,,
sec:0000025743,"TherapeuticsMD, Inc.",USA,company,,,952.0,,,
sec:0001683408,Rocky Shore Gold Ltd.,USA,company,,,952.0,,,
sec:0001649739,BayFirst Financial Corp.,USA,company,,,952.0,,,
sec:0001854270,"Senti Biosciences, Inc.",USA,company,,,952.0,,,
sec:0001886894,"Snail, Inc.",USA,company,,,952.0,,,
sec:0001820025,Ridgeline Minerals Corp,USA,company,,,952.0,,,
sec:0000040570,GEE Group Inc.,USA,company,,,952.0,,,
sec:0001326205,"IGC Pharma, Inc.",USA,company,,,952.0,,,
sec:0000862692,CRYO CELL INTERNATIONAL INC,USA,company,,,952.0,,,
sec:0001996192,Lakeside Holding Ltd,USA,company,,,952.0,,,
sec:0001869601,Embrace Change Acquisition Corp.,USA,company,,,952.0,,,
sec:0001843724,"LanzaTech Global, Inc.",USA,company,,,952.0,,,
sec:0001415397,Raphael Pharmaceutical Inc.,USA,company,,,952.0,,,
sec:0000315958,CREDITRISKMONITOR COM INC,USA,company,,,952.0,,,
sec:0001993463,"YSX Tech Co., Ltd",USA,company,,,952.0,,,
sec:0001532286,"Nine Energy Service, Inc.",USA,company,,,952.0,,,
sec:0001342916,"HNO International, Inc.",USA,company,,,952.0,,,
sec:0002027160,Vantage Corp (Singapore),USA,company,,,952.0,,,
sec:0001832161,"VIP Play, Inc.",USA,company,,,952.0,,,
sec:0001993400,Fatpipe Inc/UT,USA,company,,,952.0,,,
sec:0001782303,"Boundless Bio, Inc.",USA,company,,,952.0,,,
sec:0001110607,"Koil Energy Solutions, Inc.",USA,company,,,952.0,,,
sec:0001739410,Rallybio Corp,USA,company,,,952.0,,,
sec:0001875091,NeuroSense Therapeutics Ltd.,USA,company,,,952.0,,,
sec:0001871983,Anghami Inc,USA,company,,,952.0,,,
sec:0001385818,"AYTU BIOPHARMA, INC",USA,company,,,952.0,,,
sec:0001999297,Big Tree Cloud Holdings Ltd,USA,company,,,952.0,,,
sec:0001758124,Fluent Corp.,USA,company,,,952.0,,,
sec:0001916241,ParaZero Technologies Ltd.,USA,company,,,952.0,,,
sec:0001232582,ASHFORD HOSPITALITY TRUST INC,USA,company,,,952.0,,,
sec:0001401914,"Dare Bioscience, Inc.",USA,company,,,952.0,,,
sec:0000867038,SPINDLETOP OIL & GAS CO,USA,company,,,952.0,,,
sec:0001123494,HARVARD BIOSCIENCE INC,USA,company,,,952.0,,,
sec:0001006045,IRIDEX CORP,USA,company,,,952.0,,,
sec:0002017758,Linkhome Holdings Inc.,USA,company,,,952.0,,,
sec:0001787803,Meiwu Technology Co Ltd,USA,company,,,952.0,,,
sec:0001387473,Triumph Gold Corp.,USA,company,,,952.0,,,
sec:0001481241,Performance Shipping Inc.,USA,company,,,952.0,,,
sec:0000312257,INNOVATIVE FOOD HOLDINGS INC,USA,company,,,952.0,,,
sec:0001938109,Pineapple Financial Inc.,USA,company,,,952.0,,,
sec:0001967656,"PFS Bancorp, Inc.",USA,company,,,952.0,,,
sec:0001417926,"INVO Fertility, Inc.",USA,company,,,952.0,,,
sec:0001686000,Japan Gold Corp.,USA,company,,,952.0,,,
sec:0001853044,"Aeries Technology, Inc.",USA,company,,,952.0,,,
sec:0001539850,"Starco Brands, Inc.",USA,company,,,952.0,,,
sec:0002032755,Pinnacle Food Group Ltd,USA,company,,,952.0,,,
sec:0001502557,Kun Peng International Ltd.,USA,company,,,952.0,,,
sec:0000721693,Smart Powerr Corp.,USA,company,,,952.0,,,
sec:0001863990,"MultiSensor AI Holdings, Inc.",USA,company,,,952.0,,,
sec:0001970743,"RMX INDUSTRIES, INC.",USA,company,,,952.0,,,
sec:0000830616,"SCI Engineered Materials, Inc.",USA,company,,,952.0,,,
sec:0001687451,"ZK International Group Co., Ltd.",USA,company,,,952.0,,,
sec:0001945138,Zefiro Methane Corp.,USA,company,,,952.0,,,
sec:0001842138,ULIXE CORP.,USA,company,,,952.0,,,
sec:0000722313,NORTECH SYSTEMS INC,USA,company,,,952.0,,,
sec:0001760903,"BONK, INC.",USA,company,,,952.0,,,
sec:0001631487,CollPlant Biotechnologies Ltd,USA,company,,,952.0,,,
sec:0001119083,MIND CTI LTD,USA,company,,,952.0,,,
sec:0001672571,Antiaging Quantum Living Inc.,USA,company,,,952.0,,,
sec:0001995116,Rectitude Holdings Ltd.,USA,company,,,952.0,,,
sec:0001879848,PHOENIX MOTOR INC.,USA,company,,,952.0,,,
sec:0001030471,UTSTARCOM HOLDINGS CORP.,USA,company,,,952.0,,,
sec:0001958777,"FibroBiologics, Inc.",USA,company,,,952.0,,,
sec:0001864597,Tincorp Metals Inc.,USA,company,,,952.0,,,
sec:0001409036,Silver North Resources Ltd.,USA,company,,,952.0,,,
sec:0002029138,SAGTEC GLOBAL Ltd,USA,company,,,952.0,,,
sec:0001784970,Next Technology Holding Inc.,USA,company,,,952.0,,,
sec:0000787253,NATURAL ALTERNATIVES INTERNATIONAL INC,USA,company,,,952.0,,,
sec:0001017655,PAID INC,USA,company,,,952.0,,,
sec:0001296484,TOP SHIPS INC.,USA,company,,,952.0,,,
sec:0001711141,Leef Brands Inc.,USA,company,,,952.0,,,
sec:0001999860,Wing Yip Food Holdings Group Ltd,USA,company,,,952.0,,,
sec:0001411685,"Vistagen Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001437517,"CYBERLOQ TECHNOLOGIES, INC.",USA,company,,,952.0,,,
sec:0001495730,GMV Minerals Inc.,USA,company,,,952.0,,,
sec:0001990251,Wellchange Holdings Co Ltd,USA,company,,,952.0,,,
sec:0000797465,"HG Holdings, Inc.",USA,company,,,952.0,,,
sec:0002028293,"Rain Enhancement Technologies Holdco, Inc.",USA,company,,,952.0,,,
sec:0000736012,INTRUSION INC,USA,company,,,952.0,,,
sec:0001866460,Military Metals Corp.,USA,company,,,952.0,,,
sec:0001865494,"IO Biotech, Inc.",USA,company,,,952.0,,,
sec:0001837821,Jin Medical International Ltd.,USA,company,,,952.0,,,
sec:0000855683,MILESTONE SCIENTIFIC INC.,USA,company,,,952.0,,,
sec:0001355839,INTELLIGENT PROTECTION MANAGEMENT CORP.,USA,company,,,952.0,,,
sec:0001720553,Phenom Resources Corp.,USA,company,,,952.0,,,
sec:0000779544,ARK RESTAURANTS CORP,USA,company,,,952.0,,,
sec:0001707303,Dogness (International) Corp,USA,company,,,952.0,,,
sec:0001723047,Viva Gold Corp.,USA,company,,,952.0,,,
sec:0001972529,Armlogi Holding Corp.,USA,company,,,952.0,,,
sec:0001858007,Goldenstone Acquisition Ltd.,USA,company,,,952.0,,,
sec:0002041829,ChowChow Cloud International Holdings Ltd,USA,company,,,952.0,,,
sec:0001379006,"NANOVIRICIDES, INC.",USA,company,,,952.0,,,
sec:0001094038,"Marker Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001567264,"INTENSITY THERAPEUTICS, INC.",USA,company,,,952.0,,,
sec:0001534154,authID Inc.,USA,company,,,952.0,,,
sec:0000909724,TANDY LEATHER FACTORY INC,USA,company,,,952.0,,,
sec:0001777319,"CISO Global, Inc.",USA,company,,,952.0,,,
sec:0001015647,ALMADEN MINERALS LTD,USA,company,,,952.0,,,
sec:0000352955,"CKX LANDS, INC.",USA,company,,,952.0,,,
sec:0001759546,NU RIDE INC.,USA,company,,,952.0,,,
sec:0001988634,Power Metal Resources PLC,USA,company,,,952.0,,,
sec:0001462223,"Nixxy, Inc.",USA,company,,,952.0,,,
sec:0001562733,Synergy CHC Corp.,USA,company,,,952.0,,,
sec:0001374339,ProMIS Neurosciences Inc.,USA,company,,,952.0,,,
sec:0001823466,"FiscalNote Holdings, Inc.",USA,company,,,952.0,,,
sec:0001894525,"Apimeds Pharmaceuticals US, Inc.",USA,company,,,952.0,,,
sec:0001300317,ECC Capital CORP,USA,company,,,952.0,,,
sec:0001742195,Rubicon Organics Inc.,USA,company,,,952.0,,,
sec:0001854445,"Glimpse Group, Inc.",USA,company,,,952.0,,,
sec:0001530746,"Kaya Holdings, Inc.",USA,company,,,952.0,,,
sec:0000066418,MEXCO ENERGY CORP,USA,company,,,952.0,,,
sec:0001709819,Four Seasons Education (Cayman) Inc.,USA,company,,,952.0,,,
sec:0000045919,HARTE HANKS INC,USA,company,,,952.0,,,
sec:0001130598,"Traws Pharma, Inc.",USA,company,,,952.0,,,
sec:0001616262,"Rocky Mountain Chocolate Factory, Inc.",USA,company,,,952.0,,,
sec:0001907223,"Klotho Neurosciences, Inc.",USA,company,,,952.0,,,
sec:0002099188,Spectre Acquisition Corp,USA,company,,,952.0,,,
sec:0001265521,"Polomar Health Services, Inc.",USA,company,,,952.0,,,
sec:0001708441,"Mynd.ai, Inc.",USA,company,,,952.0,,,
sec:0001509646,Phoenix New Media Ltd,USA,company,,,952.0,,,
sec:0001007019,COFFEE HOLDING CO INC,USA,company,,,952.0,,,
sec:0001191070,Neuphoria Therapeutics Inc.,USA,company,,,952.0,,,
sec:0001743905,Rail Vision Ltd.,USA,company,,,952.0,,,
sec:0000315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",USA,company,,,952.0,,,
sec:0002040290,LOGPROSTYLE INC.,USA,company,,,952.0,,,
sec:0000946563,RETRACTABLE TECHNOLOGIES INC,USA,company,,,952.0,,,
sec:0002056751,Recharge Resources Ltd.,USA,company,,,952.0,,,
sec:0001855467,"MOBIX LABS, INC",USA,company,,,952.0,,,
sec:0001821175,Motorsport Games Inc.,USA,company,,,952.0,,,
sec:0001133116,"AC Partners, Inc.",USA,company,,,952.0,,,
sec:0001844971,Greenidge Generation Holdings Inc.,USA,company,,,952.0,,,
sec:0002006986,"Adagio Medical Holdings, Inc.",USA,company,,,952.0,,,
sec:0001776738,Cannabist Co Holdings Inc.,USA,company,,,952.0,,,
sec:0001954594,Haoxi Health Technology Ltd,USA,company,,,952.0,,,
sec:0001778982,Huize Holding Ltd,USA,company,,,952.0,,,
sec:0001677897,UPAY,USA,company,,,952.0,,,
sec:0002038378,Acco Group Holdings Ltd,USA,company,,,952.0,,,
sec:0001861063,Aquaron Acquisition Corp.,USA,company,,,952.0,,,
sec:0001095146,Athena Bitcoin Global,USA,company,,,952.0,,,
sec:0001735041,Greenland Technologies Holding Corp.,USA,company,,,952.0,,,
sec:0001948294,CL Workshop Group Ltd,USA,company,,,952.0,,,
sec:0001463978,BLUE SKY URANIUM CORP.,USA,company,,,952.0,,,
sec:0001720161,Castor Maritime Inc.,USA,company,,,952.0,,,
sec:0001311673,"Yale Transaction Finders, Inc.",USA,company,,,952.0,,,
sec:0001718939,T Stamp Inc,USA,company,,,952.0,,,
sec:0001321834,"Q/C TECHNOLOGIES, INC.",USA,company,,,952.0,,,
sec:0001524769,CHESAPEAKE GRANITE WASH TRUST,USA,company,,,952.0,,,
sec:0001743340,Token Cat Ltd,USA,company,,,952.0,,,
sec:0001826660,Wetouch Technology Inc.,USA,company,,,952.0,,,
sec:0001716166,"Vivos Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001968043,New Century Logistics (BVI) Ltd,USA,company,,,952.0,,,
sec:0001415744,NORTHERN MINERALS & EXPLORATION LTD.,USA,company,,,952.0,,,
sec:0001826892,"BioAtla, Inc.",USA,company,,,952.0,,,
sec:0001799290,Ebang International Holdings Inc.,USA,company,,,952.0,,,
sec:0001382574,"Scienture Holdings, Inc.",USA,company,,,952.0,,,
sec:0001740279,"IN8BIO, INC.",USA,company,,,952.0,,,
sec:0001852973,Borealis Foods Inc.,USA,company,,,952.0,,,
sec:0000797542,Viewbix Inc.,USA,company,,,952.0,,,
sec:0001888980,"LEAD REAL ESTATE CO., LTD",USA,company,,,952.0,,,
sec:0001282224,"Dolphin Entertainment, Inc.",USA,company,,,952.0,,,
sec:0002011954,Twin Hospitality Group Inc.,USA,company,,,952.0,,,
sec:0001589061,"Gyrodyne, LLC",USA,company,,,952.0,,,
sec:0001261002,GENOIL INC,USA,company,,,952.0,,,
sec:0001771885,Quantum Biopharma Ltd.,USA,company,,,952.0,,,
sec:0000109657,"GT Biopharma, Inc.",USA,company,,,952.0,,,
sec:0001605481,Nevada Canyon Gold Corp.,USA,company,,,952.0,,,
sec:0001527728,Lunai Bioworks Inc.,USA,company,,,952.0,,,
sec:0002072421,"Seneca Bancorp, Inc.",USA,company,,,952.0,,,
sec:0002034400,Black Titan Corp,USA,company,,,952.0,,,
sec:0001004989,"SPAR Group, Inc.",USA,company,,,952.0,,,
sec:0001061612,Jackpot Digital Inc.,USA,company,,,952.0,,,
sec:0001832487,"Guerrilla RF, Inc.",USA,company,,,952.0,,,
sec:0001425061,ZINCORE METALS INC,USA,company,,,952.0,,,
sec:0001841330,Pasithea Therapeutics Corp.,USA,company,,,952.0,,,
sec:0001959994,Australian Oilseeds Holdings Ltd,USA,company,,,952.0,,,
sec:0001944399,Perpetuals.com Ltd,USA,company,,,952.0,,,
sec:0001965143,Nvni Group Ltd,USA,company,,,952.0,,,
sec:0001943444,Tungray Technologies Inc,USA,company,,,952.0,,,
sec:0001310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",USA,company,,,952.0,,,
sec:0001084267,"Mobiquity Technologies, Inc.",USA,company,,,952.0,,,
sec:0001842556,EON Resources Inc.,USA,company,,,952.0,,,
sec:0001348362,Lexaria Bioscience Corp.,USA,company,,,952.0,,,
sec:0001420049,COPAUR MINERALS INC.,USA,company,,,952.0,,,
sec:0000878932,"EQUUS TOTAL RETURN, INC.",USA,company,,,952.0,,,
sec:0000888981,NOCOPI TECHNOLOGIES INC/MD/,USA,company,,,952.0,,,
sec:0001840877,"Envoy Medical, Inc.",USA,company,,,952.0,,,
sec:0001096275,Worksport Ltd,USA,company,,,952.0,,,
sec:0001843165,LQR House Inc.,USA,company,,,952.0,,,
sec:0001843588,REE Automotive Ltd.,USA,company,,,952.0,,,
sec:0001860657,"Allarity Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001544883,Wolfden Resources Corp,USA,company,,,952.0,,,
sec:0001508786,"SILVERTON ENERGY, INC.",USA,company,,,952.0,,,
sec:0001090396,TABLE TRAC INC,USA,company,,,952.0,,,
sec:0001438943,"RANGE IMPACT, INC.",USA,company,,,952.0,,,
sec:0001304409,ATHENA GOLD CORP,USA,company,,,952.0,,,
sec:0001477960,Catalyst Crew Technologies Corp.,USA,company,,,952.0,,,
sec:0001085921,MICROMEM TECHNOLOGIES INC,USA,company,,,952.0,,,
sec:0001875609,Swvl Holdings Corp,USA,company,,,952.0,,,
sec:0000919567,"RENN Fund, Inc.",USA,company,,,952.0,,,
sec:0001638911,DUKE Robotics Corp.,USA,company,,,952.0,,,
sec:0001566044,VYNE Therapeutics Inc.,USA,company,,,952.0,,,
sec:0001678105,Caro Holdings Inc.,USA,company,,,952.0,,,
sec:0000747540,SURGE COMPONENTS INC,USA,company,,,952.0,,,
sec:0001964979,"ALLURION TECHNOLOGIES, INC.",USA,company,,,952.0,,,
sec:0001568183,AURANIA RESOURCES LTD.,USA,company,,,952.0,,,
sec:0001487718,"AMERICAN BATTERY MATERIALS, INC.",USA,company,,,952.0,,,
sec:0001781446,Gauzy Ltd.,USA,company,,,952.0,,,
sec:0001978811,"Gouverneur Bancorp, Inc./MD/",USA,company,,,952.0,,,
sec:0001472072,Concord Medical Services Holdings Ltd,USA,company,,,952.0,,,
sec:0001580490,I-ON Digital Corp.,USA,company,,,952.0,,,
sec:0001734750,Movano Inc.,USA,company,,,952.0,,,
sec:0000793306,BLUE DOLPHIN ENERGY CO,USA,company,,,952.0,,,
sec:0001703292,KENADYR METALS CORP,USA,company,,,952.0,,,
sec:0001967478,Captivision Inc.,USA,company,,,952.0,,,
sec:0001474167,Cosmos Health Inc.,USA,company,,,952.0,,,
sec:0001371782,MV Oil Trust,USA,company,,,952.0,,,
sec:0001427570,"Vyome Holdings, Inc",USA,company,,,952.0,,,
sec:0001853599,CORE SILVER CORP.,USA,company,,,952.0,,,
sec:0001659323,Iterum Therapeutics plc,USA,company,,,952.0,,,
sec:0002032779,Euroholdings Ltd.,USA,company,,,952.0,,,
sec:0001192323,Superstar Platforms Inc.,USA,company,,,952.0,,,
sec:0001058307,NextPlat Corp,USA,company,,,952.0,,,
sec:0001850269,United Lithium Corp.,USA,company,,,952.0,,,
sec:0001791725,"Huadi International Group Co., Ltd.",USA,company,,,952.0,,,
sec:0002030522,"Marwynn Holdings, Inc.",USA,company,,,952.0,,,
sec:0000720154,"Inotiv, Inc.",USA,company,,,952.0,,,
sec:0001517496,SOLAI Ltd,USA,company,,,952.0,,,
sec:0001713923,Jianpu Technology Inc.,USA,company,,,952.0,,,
sec:0001406944,TORQ RESOURCES INC.,USA,company,,,952.0,,,
sec:0001597846,Greenpro Capital Corp.,USA,company,,,952.0,,,
sec:0001519061,Trinseo PLC,USA,company,,,952.0,,,
sec:0001666782,Irving Resources Inc.,USA,company,,,952.0,,,
sec:0001937993,"Cadrenal Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0000926617,Aspira Women's Health Inc.,USA,company,,,952.0,,,
sec:0001892316,Longduoduo Co Ltd,USA,company,,,952.0,,,
sec:0001840425,"OSR Holdings, Inc.",USA,company,,,952.0,,,
sec:0001971387,"Liminatus Pharma, Inc.",USA,company,,,952.0,,,
sec:0001816133,Frequency Exchange Corp.,USA,company,,,952.0,,,
sec:0001958399,"Huachen AI Parking Management Technology Holding Co., Ltd",USA,company,,,952.0,,,
sec:0000888721,TRINITY BIOTECH PLC,USA,company,,,952.0,,,
sec:0000826253,AURA SYSTEMS INC,USA,company,,,952.0,,,
sec:0001377149,CareView Communications Inc,USA,company,,,952.0,,,
sec:0001160420,"Adia Nutrition, Inc.",USA,company,,,952.0,,,
sec:0001179821,BIRKS GROUP INC.,USA,company,,,952.0,,,
sec:0001948697,SIMPPLE LTD.,USA,company,,,952.0,,,
sec:0001928722,PopReach Corp,USA,company,,,952.0,,,
sec:0001557376,"Zeo ScientifiX, Inc.",USA,company,,,952.0,,,
sec:0001537317,Independence Gold Corp.,USA,company,,,952.0,,,
sec:0001816815,Bon Natural Life Ltd,USA,company,,,952.0,,,
sec:0001506251,"Citius Pharmaceuticals, Inc.",USA,company,,,952.0,,,
sec:0001435064,CEMTREX INC,USA,company,,,952.0,,,
sec:0001307579,LIQTECH INTERNATIONAL INC,USA,company,,,952.0,,,
sec:0001956166,Ming Shing Group Holdings Ltd,USA,company,,,952.0,,,
sec:0001834607,Urano Energy Corp.,USA,company,,,952.0,,,
sec:0000020639,AmBase Corp,USA,company,,,952.0,,,
sec:0001912847,United Maritime Corp,USA,company,,,952.0,,,
sec:0001722731,"FDCTECH, INC.",USA,company,,,952.0,,,
sec:0001817511,SOCIETY PASS INCORPORATED.,USA,company,,,952.0,,,
sec:0002027262,Fast Track Group,USA,company,,,952.0,,,
sec:0001319150,Pacific Booker Minerals Inc.,USA,company,,,952.0,,,
sec:0001446159,Axe Compute Inc.,USA,company,,,952.0,,,
sec:0001709628,"CLOUDASTRUCTURE, INC.",USA,company,,,952.0,,,
sec:0001901931,Kalo Gold Corp.,USA,company,,,952.0,,,
sec:0001803977,Limitless X Holdings Inc.,USA,company,,,952.0,,,
sec:0001169034,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST,USA,company,,,952.0,,,
sec:0001967306,"Mercer Bancorp, Inc.",USA,company,,,952.0,,,
sec:0001782309,Skillful Craftsman Education Technology Ltd,USA,company,,,952.0,,,
sec:0001103833,"Crown Equity Holdings, Inc.",USA,company,,,952.0,,,
sec:0001479419,"KALA BIO, Inc.",USA,company,,,952.0,,,
sec:0001009891,AIR INDUSTRIES GROUP,USA,company,,,952.0,,,
sec:0001105101,GIGAMEDIA Ltd,USA,company,,,952.0,,,
sec:0001812173,Vicarious Surgical Inc.,USA,company,,,952.0,,,
sec:0001854572,ICZOOM Group Inc.,USA,company,,,952.0,,,
sec:0002013320,Eastern International Ltd.,USA,company,,,952.0,,,
sec:0002009714,TMD Energy Ltd,USA,company,,,952.0,,,
sec:0001570843,Greenbriar Sustainable Living Inc.,USA,company,,,952.0,,,
sec:0001864531,"VSEE HEALTH, INC.",USA,company,,,952.0,,,
sec:0001621832,"Aqua Metals, Inc.",USA,company,,,952.0,,,
sec:0001572386,"GREENWAY TECHNOLOGIES, INC. & SUBSIDIARIES",USA,company,,,952.0,,,
sec:0001903995,Millennium Group International Holdings Ltd,USA,company,,,952.0,,,
sec:0001874097,Cyngn Inc.,USA,company,,,952.0,,,
sec:0001568969,"APPYEA, INC",USA,company,,,952.0,,,
sec:0002020027,Click Holdings Ltd.,USA,company,,,952.0,,,
sec:0001821806,"Leslie's, Inc.",USA,company,,,952.0,,,
sec:0001969928,TJGC GROUP Ltd,USA,company,,,952.0,,,
sec:0001969401,Linkage Global Inc,USA,company,,,952.0,,,
sec:0001743971,MOGU Inc.,USA,company,,,952.0,,,
sec:0001937453,First American Uranium Inc.,USA,company,,,952.0,,,
sec:0001962738,"CASI Pharmaceuticals, Inc.",USA,company,,,952.0,,,
sec:0001070050,AppTech Payments Corp.,USA,company,,,952.0,,,
sec:0001448705,"BASANITE, INC.",USA,company,,,952.0,,,
sec:0001096938,"United Health Products, Inc.",USA,company,,,952.0,,,
sec:0001673481,Lottery.com Inc.,USA,company,,,952.0,,,
sec:0001689448,Argentina Lithium & Energy Corp.,USA,company,,,952.0,,,
sec:0000840715,CLEARONE INC,USA,company,,,952.0,,,
sec:0002001288,Skycorp Solar Group Ltd,USA,company,,,952.0,,,
sec:0001711786,"Hoth Therapeutics, Inc.",USA,company,,,952.0,,,
sec:0001493130,PROSTAR HOLDINGS INC. /BC,USA,company,,,952.0,,,
sec:0001847075,SAIHEAT Ltd,USA,company,,,952.0,,,
sec:0001333822,SemiLEDs Corp,USA,company,,,952.0,,,
